City,Property Type,Average_Bed,Square Footage,Address,Zip code,Price,Average_Price,Country
Toronto,apartment,1,621,"100 Gamble Ave  - East York , ON",M4K 3W3,,2200,Canada
Toronto,apartment,1,640,"110-120 Jameson Avenue  - Toronto , ON",M6K 2X5,,2345,Canada
Toronto,apartment,1.5,586,"30 Denton Ave  - Scarborough , ON",M1L 3E4,,2475,Canada
Toronto,apartment,2,614,"2575 Danforth Avenue  - Toronto , ON",M4C 1L7,,2675,Canada
Toronto,apartment,2,964,"2, 6, 7, 8 Park Vista  - Toronto , ON",Postal code not found,,2710,Canada
Toronto,apartment,1,650,"1 Oriole Road  - Toronto , ON",M4V 1N5,,2342.5,Canada
Toronto,apartment,0.5,878,"2527 Lake Shore Blvd West  - Toronto , ON",M8V 2T2,,2005,Canada
Toronto,apartment,1,1010,"1004 Lawrence Avenue East  - Toronto , ON",M3C 1X6,,2290,Canada
Toronto,apartment,0.5,535,"2928 Yonge Street  - Toronto , ON",M4N 3R8,,2092.5,Canada
Toronto,apartment,1,603,"33 Shore Breeze Drive  - Etobicoke , ON",M8V 1A2,,2295,Canada
Toronto,apartment,1.5,935,"31 Phipps Street  - Toronto , ON",M5S 2S3,,3290,Canada
Toronto,apartment,1.5,410,"8 Eglinton Avenue Eas  - Toronto , ON",Postal code not found,,2445,Canada
Toronto,apartment,1,600,"75 Portland Street, Toronto,  - Toronto , ON",M5V 2M9,,8995,Canada
Toronto,apartment,1,650,"2040 Eglinton Avenue West  - Toronto , ON",M6E 2K3,,2381,Canada
Toronto,apartment,1,375,"18 Concorde Place  - Toronto , ON",M3C 1J3,,2195,Canada
Toronto,apartment,2,735,"460 Eglinton Avenue East  - Toronto , ON",M4P 2N1,,2620,Canada
Toronto,apartment,1,685,"2 Clarendon Ave  - Toronto , ON",M4V 2J1,,3895,Canada
Toronto,apartment,0.5,795,"11 Walmer Rd  - Toronto , ON",M5S 1X1,,2472.5,Canada
Toronto,apartment,0.5,600,"33 Isabella St  - Toronto , ON",M4Y 1N3,,2122.5,Canada
Toronto,apartment,1,685,"165 Legion Road North  - Etobicoke , ON",M8Y 1G4,,2095,Canada
Toronto,apartment,1,638,"153 Ranleigh Avenue  - Toronto , ON",M4N 1X2,,2210.5,Canada
Toronto,apartment,1,798,"200 Ridley Boulevard  - Toronto , ON",M5M 3A3,,2509,Canada
Toronto,apartment,1,485,"12 &amp; 14 Rusholme Drive  - Toronto , ON",M6J 1Y5,,2579,Canada
Toronto,apartment,1,700,"619 Woodbine Avenue  - Toronto , ON",M4L 2C2,,2234.5,Canada
Toronto,apartment,1,640,"2903 St Clair Avenue East  - Toronto , ON",M4B 2J0,,1999,Canada
Toronto,apartment,2,608,"7 Jackes Avenue  - Toronto , ON",M4T 1X3,,4570,Canada
Toronto,apartment,0.5,447,"550 Jarvis Street  - Toronto , ON",M4Y 2Y5,,2025,Canada
Toronto,apartment,1.75,865,"71 Redpath Ave  - Toronto , ON",M4P 1G4,,5330,Canada
Toronto,apartment,0.5,597,"100 Roehampton Avenue  - Toronto , ON",M4P 2C9,,2025,Canada
Toronto,apartment,1.5,3037,"77 &amp; 99 Gerrard Street West  - Toronto , ON",M5G 2C4,,3350,Canada
Toronto,apartment,0.5,623,"1 Homewood Avenue  - Toronto , ON",M4X 1K2,,2124,Canada
Toronto,apartment,0.5,900,"100 Unity Road  - Toronto , ON",M4J 5B2,,1400,Canada
Toronto,apartment,1,966,"31 Tichester Road  - Toronto , ON",M5P 1P3,,1499,Canada
Toronto,apartment,1.5,911,"1440 Lawrence Avenue West  - North York , ON",M6M 4A2,,2250,Canada
Toronto,apartment,1,2416,"2700 Bathurst Street  - Toronto , ON",M6B 2Y8,,2195,Canada
Toronto,apartment,1,387,"1401-1407 Dupont Street  - Toronto , ON",M6G 1Z4,,2025,Canada
Toronto,apartment,0,2351,"2893 &amp; 2897 St. Clair Ave. E  - Toronto , ON",M4T 3A4,,1903,Canada
Toronto,apartment,1.5,1250,"130 Gowan Ave.  - East York , ON",M4K 2E4,,2693.5,Canada
Toronto,apartment,0,960,"2367 Queen St. E  - Toronto , ON",M4E 1G1,,1999,Canada
Toronto,apartment,1,1009,"414 Jarvis Street  - Toronto , ON",M4Y 3C1,,2350,Canada
Toronto,apartment,1.5,614,"2895 Bathurst Street  - Toronto , ON",M6B 3B1,,2625,Canada
Toronto,apartment,2,986,"4 Hill Heights Road  - Toronto , ON",M8Y 4B6,,2300,Canada
Toronto,apartment,1,740,"2507 &amp; 2515 Eglinton Avenue West  - Toronto , ON",Postal code not found,,2050,Canada
Toronto,apartment,1.5,473,"7 Walmer Rd  - Toronto , ON",M5S 1X1,,2959,Canada
Toronto,apartment,1,669,"40 Gerrard St. E  - Toronto , ON",M5B 1G7,,2399,Canada
Toronto,apartment,1,650,"625 Roselawn Ave  - Toronto , ON",M5N 2M6,,2115,Canada
Toronto,apartment,0,595,"50 Burnhill Rd.  - Scarborough , ON",Postal code not found,,2227,Canada
Toronto,apartment,1,500,"620 Northcliffe Boulevard  - Toronto , ON",M6E 3G9,,2339,Canada
Toronto,apartment,1,460,"2402-2406 Queen St. E  - Toronto , ON",M4M 1G3,,2299,Canada
Toronto,apartment,1,649,"260 Gamble Ave.  - East York , ON",M4J 2P4,,2574,Canada
Toronto,apartment,1,903,"501 Mount Pleasant Road  - Toronto , ON",M4S 2M2,,2000,Canada
Toronto,apartment,1,800,"155 Balliol Street  - Toronto , ON",M4S 3C4,,2650,Canada
Toronto,apartment,1.5,924,"65 Lillian Street  - Toronto , ON",M4S 0B7,,3030,Canada
Toronto,apartment,2,900,"55 Gerrard St W  - Toronto , ON",M5G 2J9,,3948,Canada
Toronto,apartment,1,715,"150 Cosburn Ave  - East York , ON",M4K 3W3,,2025,Canada
Toronto,apartment,1.5,1477,"30 Burnhill Rd  - Scarborough , ON",Postal code not found,,2175,Canada
Toronto,apartment,2,750,"25 Nicholas Avenue  - Toronto , ON",M5A 0M9,,3450,Canada
Toronto,apartment,1,1100,"1101 Bay Street  - Toronto , ON",M4W 1A5,,2945,Canada
Toronto,apartment,1,950,"2892 St. Clair Ave. E  - Toronto , ON",M4B 2J0,,2149,Canada
Toronto,apartment,0.5,1300,"100 Cosburn Ave.  - East York , ON",M4K 3W2,,2280.5,Canada
Toronto,apartment,1,700,"300 Eglinton Avenue East  - Toronto , ON",M4P 3B7,,2500,Canada
Toronto,apartment,1.5,890,"71 Thorncliffe Park Dr.  - East York , ON",M4H 1J6,,2762.5,Canada
Toronto,apartment,1,1400,"80 Gowan Avenue  - Toronto , ON",M4K 2E4,,2249,Canada
Toronto,apartment,1,700,"391 Sherbourne St  - Toronto , ON",M5A 2S3,,1999,Canada
Toronto,apartment,1,380,"107 Redpath Ave  - Toronto , ON",M4P 1G4,,2399,Canada
Toronto,apartment,0,811,"608 Church St  - Toronto , ON",M4Y 2C7,,2099,Canada
Toronto,apartment,2,130,"200 Dufferin Street  - Toronto , ON",M6K 1G4,,2919,Canada
Toronto,apartment,1,750,"2350 - 2360 Dundas Street West  - Toronto , ON",Postal code not found,,2399,Canada
Toronto,apartment,1,700,"156 Kingston Road  - Toronto , ON",M4L 1P3,,2100,Canada
Toronto,apartment,0.5,600,"110 Unity Road  - Toronto , ON",M4J 5B2,,1400,Canada
Toronto,apartment,1,500,"680 Roselawn Ave.  - Toronto , ON",M5N 2N1,,2170,Canada
Toronto,apartment,1.5,480,"77 Erskine Avenue  - Toronto , ON",M4P 1Y5,,2450,Canada
Toronto,apartment,1.25,900,"50 Portland Street  - Toronto , ON",M5V 2M9,,2692,Canada
Toronto,apartment,0.5,900,"165 Cosburn Avenue  - Toronto , ON",M4K 3W3,,1950,Canada
Toronto,apartment,1,900,"68 Hillside Dr.  - Toronto , ON",M4K 2T3,,2327,Canada
Toronto,apartment,0.5,800,"200 Jameson Ave  - Toronto , ON",M6K 1M4,,2200,Canada
Toronto,apartment,1.5,700,"50 High Park Avenue  - Toronto , ON",Postal code not found,,4120,Canada
Toronto,apartment,1,850,"569 Broadview Avenue  - Toronto , ON",M4M 2B5,,2619,Canada
Toronto,apartment,1,700,"2837 Yonge Street  - Toronto , ON",M4N 2K7,,2259,Canada
Toronto,apartment,1,738,"221 Sterling Road  - Toronto , ON",M6P 4H5,,2600,Canada
Toronto,apartment,1,1000,"205 Cosburn Avenue  - Toronto , ON",M4J 2P4,,2100,Canada
Toronto,apartment,2,717,"90 Adelaide St. East  - Toronto , ON",M5C 2T6,,2575,Canada
Toronto,apartment,1.5,450,"221 &amp; 265 Balliol Street  - Toronto , ON",M4S 3C4,,2662.5,Canada
Toronto,apartment,1,2600,"30-50 Hillsboro Avenue  - Toronto , ON",M5R 1R1,,2699,Canada
Toronto,apartment,1,600,"100 Gowan Avenue  - Toronto , ON",M4K 2E4,,2369,Canada
Toronto,apartment,0,855,"2335 Lake Shore Blvd West  - Etobicoke , ON",M8V 4A2,,1750,Canada
Toronto,apartment,1,1450,"196 Eglinton Avenue East  - Toronto , ON",M4P 1J4,,1950,Canada
Toronto,apartment,1.25,750,"34-42 Maitland Street  - Toronto , ON",M4Y 2G8,,2449,Canada
Toronto,apartment,1.5,3500,"100 Goodwood Park Court  - Toronto , ON",M4C 5M8,,2425,Canada
Toronto,apartment,1,900,"812 Lansdowne Avenue  - Toronto , ON",M6H 3Z6,,2400,Canada
Toronto,apartment,3.5,750,"55 Charles St W  - Toronto , ON",M4W 1A5,,7000,Canada
Toronto,apartment,1,930,"3110-3112 Yonge St  - Toronto , ON",M4Y 1X4,,2200,Canada
Toronto,apartment,1,850,"41 &amp; 45 Lorindale Ave  - Toronto , ON",M4N 3N1,,2400,Canada
Toronto,apartment,1,900,"125 Lawton Blvd  - Toronto , ON",M4T 2S9,,2354,Canada
Toronto,apartment,2,788,"109 Vaughan Road  - Toronto , ON",M6C 4B3,,3450,Canada
Toronto,apartment,1.5,788,"111 Raglan Avenue  - Toronto , ON",M6C 4B3,,2350,Canada
Toronto,apartment,1,1000,"252 Victoria Street  - Toronto , ON",M5B 1T8,,2675,Canada
Toronto,apartment,3.5,530,"164-168 Grange Avenue  - Toronto , ON",M5T 1G4,,2900,Canada
Toronto,apartment,2,800,"7 Jackes Avenue  - Toronto , ON",M4T 1X3,,5104,Canada
Toronto,apartment,2.5,869,"131 Bloor Street West  - Toronto , ON",M5S 1S3,,5577.5,Canada
Toronto,apartment,0,1000,"4 Latimer Avenue  - Toronto , ON",M5N 1B4,,1944,Canada
Toronto,apartment,2.5,1500,"165 &amp; 195 Barrington Ave  - East York , ON",Postal code not found,,2725,Canada
Toronto,apartment,2,880,"85 &amp; 95 Thorncliffe Park Drive  - Toronto , ON",M4H 1H1,,4142,Canada
Toronto,apartment,2,955,"925 Bay Street  - Toronto , ON",M5S 2S3,,4274.5,Canada
Toronto,apartment,1,617,"20 &amp; 72 Gamble Ave  - East York , ON",M4K 2T3,,2100,Canada
Toronto,apartment,1,650,"9 Crescent Pl  - East York , ON",M4C 5M9,,2186,Canada
Toronto,apartment,1.5,508,"88 Bloor St. E  - Toronto , ON",M4W 1J4,,3024,Canada
Toronto,apartment,2,1050,"268 Poplar Plains Rd  - Toronto , ON",M4V 2J1,,2600,Canada
Toronto,apartment,1,700,"111 Oriole Parkway  - Toronto , ON",M5P 1A4,,2300,Canada
Toronto,apartment,2.5,720,"59 East Liberty Street  - Toronto , ON",M6K 3P8,,3975,Canada
Toronto,apartment,1,500,"3459 Bathurst Street  - Toronto , ON",M6A 2C7,,1999,Canada
Toronto,apartment,1,600,"145 St. George Street  - Toronto , ON",M5R 2M7,,1817.5,Canada
Toronto,apartment,0.5,650,"10 Walmer Road  - Toronto , ON",M5S 1X1,,1775,Canada
Toronto,apartment,1,700,"3000 Dufferin Street  - Toronto , ON",M6B 3T4,,2049,Canada
Ottawa,apartment,1,450,"60 Gloucester Street  - Toronto , ON",M4Y 1Z8,,2900,Canada
Toronto,apartment,1,1100,"169 St. George Street  - Toronto , ON",M5R 2N5,,2600,Canada
Toronto,apartment,0,2200,"151 St George  - Toronto , ON",M5R 2M7,,2200,Canada
Toronto,apartment,1.25,520,"66 Isabella Street  - Toronto , ON",M4Y 1N3,,2222.5,Canada
Toronto,apartment,1.5,659,"45 Lisgar Street  - Toronto , ON",M6J 3S7,,2550,Canada
Toronto,apartment,1,600,"55 Lisgar Street  - Toronto , ON",M6J 3S7,,2275,Canada
Toronto,apartment,1,550,"276 St. Clair Avenue West  - Toronto , ON",M4V 1P7,,2200,Canada
Toronto,apartment,0,1102,"236 Vaughan Road  - Toronto , ON",M6C 4B3,,1845,Canada
Toronto,apartment,0,700,"481 Vaughan Road  - Toronto , ON",M6C 2R1,,1720,Canada
Toronto,apartment,0.5,700,"545 Sherbourne Street  - Toronto , ON",M4Y 1J2,,2137.5,Canada
Toronto,apartment,0,500,"555 Sherbourne Street  - Toronto , ON",M4Y 1V5,,1925,Canada
Toronto,apartment,1.5,400,"565 Sherbourne Street  - Toronto , ON",M4X 1W7,,2600,Canada
Toronto,apartment,1.5,1200,"66 Isabella Street  - Toronto , ON",M4Y 1N3,,2500,Canada
Toronto,apartment,1.5,575,"310 &amp; 320 Tweedsmuir Avenue  - Toronto , ON",M5P 2X7,,3132,Canada
Toronto,apartment,2.5,580,"561 Sherbourne Street  - Toronto , ON",M4Y 1V5,,3350,Canada
Toronto,apartment,1.75,540,"515 Rosewell Avenue  - Toronto , ON",M5M 3X3,,2995,Canada
Toronto,apartment,2,700,"390 Dawes Road  - Toronto , ON",M4B 2E6,,1022.5,Canada
Toronto,apartment,2,580,"7 Rochefort Drive  - Toronto , ON",M3C 1T3,,1900,Canada
Toronto,apartment,0.5,610,"117 Old Forest Hill Road  - Toronto , ON",M5N 1B9,,1650,Canada
Toronto,apartment,1,600,"44 Thorncliffe Park Drive  - Toronto , ON",M4H 1J6,,1850,Canada
Toronto,apartment,1,1200,"589 Vaughan Road  - Toronto , ON",M6C 2R1,,1400,Canada
Toronto,condo,2,1300,"80 Carr Street  - Toronto , ON",M6J 2E8,,3900,Canada
Toronto,condo,2,1300,"840 Saint Clair Avenue West  - York , ON",Postal code not found,,3200,Canada
Toronto,apartment,1.5,710,"844 Dundas Street West  - Toronto , ON",M6J 1W1,,2600,Canada
Toronto,condo,1.5,575,"330 Adelaide Street East  - Toronto , ON",M5C 2T6,,2850,Canada
Toronto,house,3,650,"23 Bonnie Brae Boulevard  - Toronto , ON",M4J 1Y3,,3600,Canada
Toronto,condo,1.5,600,"151 Avenue Road  - Toronto , ON",M4V 2J1,,3500,Canada
Toronto,condo,2,1700,"170 Avenue Road  - Toronto , ON",M4V 2J1,,4600,Canada
Toronto,condo,2,532,"200 Bloor Street West  - Toronto , ON",M5C 1S8,,4800,Canada
Toronto,condo,2,1500,"88 Cumberland Street  - Toronto , ON",M5R 2A7,,550,Canada
Toronto,house,2,850,"239 Quebec Avenue  - Toronto , ON",Postal code not found,,6000,Canada
Toronto,apartment,1,1400,"70 Delisle Avenue  - Toronto , ON",M4T 2S9,,2349,Canada
Toronto,multi-unit,1.5,600,"79 Bristol Avenue  - Toronto , ON",M6H 4C7,,2700,Canada
Toronto,apartment,2,600,"118 Crescent Road  - Toronto , ON",M4W 1R1,,4995,Canada
Toronto,condo,1.5,990,"10 Park Lawn Road  - Toronto , ON",M8V 0J2,,2300,Canada
Toronto,condo,0.5,1000,"88 Harbour Street  - Toronto , ON",M5J 0B5,,2000,Canada
Toronto,apartment,1,410,"335 Lonsdale Road  - Toronto , ON",M5P 2W3,,1600,Canada
Toronto,private-room,1,800,"70 Pembroke Street  - Toronto , ON",M5A 1Z9,,980,Canada
Toronto,duplex,2,600,"820 Pape Avenue  - Toronto , ON",M4K 3T6,,2600,Canada
Toronto,condo,1,630,"70 Roehampton Avenue  - Toronto , ON",M4P 2C9,,2200,Canada
Toronto,condo,1.5,699,"36 Lisgar Street  - Toronto , ON",M6J 3S7,,2250,Canada
Toronto,condo,1,1120,"65 East Liberty Street  - Toronto , ON",M6K 3P8,,1950,Canada
Toronto,private-room,1,520,"Burnside Drive  - Toronto , ON",M5R 3E6,,1050,Canada
Toronto,condo,1,700,"19 Western Battery Road  - Toronto , ON",M6K 3R9,,2400,Canada
Toronto,condo,2,1000,"125 Redpath Avenue  - Toronto , ON",M4P 1G4,,3200,Canada
Toronto,condo,2,462,"1 Bloor Street East  - Toronto , ON",M4W 1A9,,3400,Canada
Toronto,condo,2,475,"200 Sackville Street  - Toronto , ON",M5A 3E7,,3000,Canada
Toronto,condo,2,500,"55 Bremner Boulevard  - Toronto , ON",M5J 2V5,,3300,Canada
Toronto,condo,1.5,515,"56 Annie Craig Drive  - Toronto , ON",M8V 1A2,,2600,Canada
Toronto,apartment,2,400,"1637 Gerrard Street East  - Toronto , ON",M4L 3C6,,3500,Canada
Toronto,condo,2,550,"38 Joe Shuster Way  - Toronto , ON",M6K 0A5,,2950,Canada
Toronto,condo,2,800,"138 Downes Street  - Toronto , ON",M5E 1Z2,,3500,Canada
Toronto,house,2,1200,"95 Wolseley Street  - Toronto , ON",M5T 1A4,,2700,Canada
Toronto,condo,2,500,"150 Logan Avenue  - Toronto , ON",M4M 1J5,,3150,Canada
Toronto,condo,1,520,"39 Brant Street  - Toronto , ON",M5V 3N1,,2500,Canada
Toronto,town-house,3.5,500,"86 Woodbine Avenue  - Toronto , ON",M4L 3R3,,6000,Canada
Toronto,condo,2,700,"2369 Danforth Avenue  - Toronto , ON",M4C 1L1,,3400,Canada
Toronto,condo,1,1200,"20 Gladstone Avenue  - Toronto , ON",M6J 1H8,,2875,Canada
Toronto,house,3,1000,"16 Minto Street  - Toronto , ON",M9L 1A2,,3500,Canada
Toronto,apartment,4,750,"11 Nairn Avenue  - Toronto , ON",M6E 1C2,,3400,Canada
Toronto,private-room,1,600,"Concord Avenue  - Toronto , ON",M6G 3T5,,1200,Canada
Toronto,condo,2,800,"75 Dalhousie Street  - Toronto , ON",M5B 1B2,,3750,Canada
Toronto,house,4,590,"25 Ashdale Avenue  - Toronto , ON",M4L 1Z6,,5600,Canada
Toronto,apartment,2,560,"28 Linden Street  - Toronto , ON",M4Y 0A4,,3700,Canada
Toronto,apartment,1,3000,"335 Palmerston Boulevard  - Toronto , ON",K4A 1W9,,3490,Canada
Toronto,condo,2.5,1850,"25 Capreol Court  - Toronto , ON",M5V 4B3,,4500,Canada
Toronto,apartment,2,2500,"26 Gifford Street  - Toronto , ON",M5A 2J1,,2500,Canada
Toronto,condo,2,850,"900 Saint Clair Avenue West  - Toronto , ON",Postal code not found,,3400,Canada
Toronto,apartment,1,704,"Jameson Avenue  - Toronto , ON",M6K 1M4,,2172.5,Canada
Toronto,apartment,1,661,"120 Jameson Avenue  - Toronto , ON",M6K 2X5,,2172.5,Canada
Toronto,house,2,1700,"25 Ashdale Avenue  - Toronto , ON",M4L 1Z6,,2700,Canada
Toronto,condo,1,799,"88 Palace Pier Court  - Etobicoke , ON",M6S 5B5,,2995,Canada
Toronto,condo,2,457,"48 Power Street  - Toronto , ON",M5A 2Z2,,3275,Canada
Toronto,condo,2,500,"15 Queens Quay East  - Toronto , ON",M5E 1E5,,5000,Canada
Toronto,bachelor,1,169,"286 Perth Avenue  - Toronto , ON",Postal code not found,,1800,Canada
Toronto,apartment,2,520,"580 Christie Street  - Toronto , ON",M6C 1A7,,2790,Canada
Toronto,condo,1.5,900,"2200 Lake Shore Boulevard West  - Etobicoke , ON",M8V 0J2,,2750,Canada
Toronto,condo,2,790,"21 Widmer Street  - Toronto , ON",M5V 1J9,,4000,Canada
Toronto,condo,2,721,"150 Redpath Avenue  - Toronto , ON",M4P 1G4,,3150,Canada
Toronto,apartment,3,599,"20 Glen Gordon Road  - Toronto , ON",Postal code not found,,5600,Canada
Toronto,condo,3,900,"68 Abell Street  - Toronto , ON",M6J 0A9,,4100,Canada
Toronto,condo,2.5,560,"39 Sherbourne Street  - Toronto , ON",M4X 1W4,,3700,Canada
Toronto,condo,1.5,599,"1 Yorkville Avenue  - Toronto , ON",M4W 1L1,,2750,Canada
Toronto,apartment,2,606,"28 Strathgowan Avenue  - Toronto , ON",M4P 2J5,,3300,Canada
Toronto,apartment,2,900,"40 Gerrard Street East  - Toronto , ON",M5B 1G7,,2289,Canada
Toronto,condo,1.5,1000,"20 Edward Street  - Toronto , ON",M5B 1R7,,3200,Canada
Toronto,condo,2,1200,"86 Gerrard Street East  - Toronto , ON",M5B 2J1,,3850,Canada
Toronto,basement,2,600,"57 Winnett Avenue  - Toronto , ON",M6C 3N9,,2200,Canada
Toronto,condo,2,650,"270 Dufferin Street  - Toronto , ON",M6K 1G4,,3200,Canada
Toronto,condo,1.5,499,"270 Dufferin Street  - Toronto , ON",M6K 1G4,,2650,Canada
Toronto,condo,1,530,"230 King Street East  - Toronto , ON",M5E 1K3,,2250,Canada
Toronto,basement,1,550,"323 Indian Road  - Toronto , ON",Postal code not found,,1650,Canada
Toronto,apartment,1,550,"821 Carlaw Avenue  - Toronto , ON",M4K 1P8,,2195,Canada
Toronto,condo,1,700,"125 Western Battery Road  - Toronto , ON",M6K 3R9,,2450,Canada
Toronto,basement,1,1500,"301 Gowan Avenue  - East York , ON",M4K 3W2,,1750,Canada
Toronto,condo,2,700,"30 Shore Breeze Drive  - Toronto , ON",M8V 1A2,,4000,Canada
Toronto,house,4,1029,"62 Hambly Avenue  - Toronto , ON",M4E 1C9,,6300,Canada
Toronto,condo,1,600,"7 Grenville Street  - Toronto , ON",M5S 3M4,,2475,Canada
Toronto,apartment,1,626,"1 Cosburn Avenue  - Toronto , ON",M4K 3W2,,1800,Canada
Toronto,condo,1,950,"225 Sackville Street  - Toronto , ON",M5A 2B7,,2550,Canada
Toronto,condo,1,620,"525 Adelaide Street West  - Toronto , ON",M5V 0N8,,4000,Canada
Toronto,private-room,3,445,"298 Jarvis Street  - Toronto , ON",M5B 1M1,,1500,Canada
Toronto,apartment,1,530,"330 Brock Avenue  - Toronto , ON",M6K 1V0,,2500,Canada
Toronto,basement,1,600,"685 Euclid Avenue  - Toronto , ON",M6G 1K8,,2900,Canada
Toronto,apartment,2,570,"1809 Danforth Avenue  - Toronto , ON",M4C 1J4,,2795,Canada
Toronto,condo,1,1267,"15 Lower Jarvis Street  - Toronto , ON",M5E 0C4,,2450,Canada
Toronto,private-room,1,829,"1097 Victoria Park Avenue  - Toronto , ON",M1L 1T4,,1380,Canada
Toronto,apartment,1,500,"1503 Danforth Avenue  - Toronto , ON",M4C 1J4,,2995,Canada
Toronto,condo,1,920,"600 Fleet Street  - Toronto , ON",M5V 1B7,,2435,Canada
Toronto,apartment,1,600,"646 Broadview Avenue  - Toronto , ON",M4K 2P1,,2695,Canada
Toronto,condo,1,393,"33 Harbour Square  - Toronto , ON",M5J 1A6,,2750,Canada
Toronto,apartment,2,650,"49 Fulton Avenue  - Toronto , ON",M4K 2R6,,3195,Canada
Toronto,condo,1.5,550,"11 Brunel Court  - Toronto , ON",M5V 3Y7,,2900,Canada
Toronto,condo,1,650,"81 Wellesley Street East  - Toronto , ON",M4Y 1H2,,2400,Canada
Toronto,condo,1,550,"105 Victoria Street  - Toronto , ON",M5C 2T6,,2200,Canada
Toronto,apartment,1.5,700,"23 Cannon Road  - Toronto , ON",M8Y 1R8,,2500,Canada
Toronto,house,2,250,"22 Burnfield Avenue  - Toronto , ON",M6G 3N1,,3600,Canada
Toronto,house,2,530,"124 Kendal Avenue  - Toronto , ON",M5R 2X3,,4700,Canada
Toronto,town-house,3,450,"60 Saint David Street  - Toronto , ON",Postal code not found,,4700,Canada
Toronto,house,3,70,"26 Squires Avenue  - Toronto , ON",M4B 1E3,,3300,Canada
Toronto,condo,1,650,"25 Cole Street  - Toronto , ON",M5A 2Z7,,2900,Canada
Toronto,house,2,700,"20 Roosevelt Road  - Toronto , ON",M4J 1Y3,,1800,Canada
Toronto,private-room,4,907,"101 Lawton Boulevard  - Toronto , ON",M4T 2S9,,1035,Canada
Toronto,apartment,1.5,750,"900 Manning Avenue  - Toronto , ON",M6G 1Z4,,4200,Canada
Toronto,condo,2,1400,"70 Temperance Street  - Toronto , ON",M5H 4B2,,2790,Canada
Toronto,apartment,2,90,"22 Wallace Avenue  - Toronto , ON",M6H 1V4,,2850,Canada
Toronto,multi-unit,0,860,"Glenbrae Avenue  - East York , ON",M4G 3R4,,1690,Canada
Ottawa,house,4,700,"43 Gloucester Street  - Toronto , ON",M4Y 1Z8,,7950,Canada
Toronto,condo,1,750,"42 Charles Street East  - Toronto , ON",M4Y 1T2,,2950,Canada
Toronto,house,5,1000,"364 Dupont Street  - Toronto , ON",M5R 1V9,,4498,Canada
Toronto,multi-unit,1.5,750,"225 Grace Street  - Toronto , ON",M6G 1B7,,2700,Canada
Toronto,apartment,2,650,"74 South Drive  - Toronto , ON",M4W 1R1,,3600,Canada
Toronto,apartment,1,1003,"117 Cheritan Avenue  - Toronto , ON",M4R 2B5,,1750,Canada
Toronto,condo,1,300,"130 Rusholme Road  - Toronto , ON",M6H 1M2,,2400,Canada
Toronto,apartment,1,499,"930 Ossington Avenue  - Toronto , ON",M6G 3V5,,2500,Canada
Toronto,multi-unit,2,700,"20 Colgate Avenue  - Toronto , ON",M4M 2M6,,2900,Canada
Toronto,apartment,2,450,"14 Markdale Avenue  - Toronto , ON",M6C 1W4,,3200,Canada
Toronto,private-room,1,650,"14 York Street  - Toronto , ON",M5J 0A3,,1900,Canada
Toronto,basement,1,850,"83 Billings Avenue  - Toronto , ON",M4L 2W6,,1750,Canada
Toronto,house,3,800,"7 Brookfield Street  - Toronto , ON",M6J 1H6,,4950,Canada
Toronto,condo,1.5,700,"323 Richmond Street East  - Toronto , ON",M5A 2Z2,,2549,Canada
Toronto,studio,0,1300,"758 Bathurst Street  - Toronto , ON",M6G 1K1,,1800,Canada
Toronto,condo,0,970,"121 Prescott Avenue  - Toronto , ON",Postal code not found,,2400,Canada
Toronto,condo,2,1557,"35 Rolling Mills Road  - Toronto , ON",M5A 0J2,,2850,Canada
Toronto,house,3.5,2300,"5 Ashdale Avenue  - Toronto , ON",M4L 1Z6,,4000,Canada
Toronto,apartment,1,499,"972 Bathurst Street  - Toronto , ON",M5R 3G7,,2650,Canada
Toronto,apartment,1,749,"972 Bathurst Street  - Toronto , ON",M5R 3G7,,2850,Canada
Toronto,condo,1,1100,"85 Bloor Street East  - Toronto , ON",M4W 1A9,,2500,Canada
Toronto,condo,1.5,494,"1 The Esplanade  - Toronto , ON",M5E 1A7,,1600,Canada
Toronto,condo,2,941,"22 Wellesley Street East  - Toronto , ON",M4Y 2C9,,2000,Canada
Toronto,condo,0.5,647,"60 Colborne Street  - Toronto , ON",M5E 0B7,,2400,Canada
Toronto,condo,1,1700,"320 Richmond Street East  - Toronto , ON",M5A 1P1,,2400,Canada
Toronto,condo,1,560,"160 Vanderhoof Avenue  - East York , ON",M4G 0B7,,2200,Canada
Toronto,condo,1,1300,"25 Capreol Court  - Toronto , ON",M5V 4B3,,1800,Canada
Toronto,basement,0,600,"Montrose Avenue  - Toronto , ON",M6G 1C1,,2000,Canada
Toronto,apartment,0,600,"Springhurst Avenue  - Toronto , ON",M6K 1A9,,2350,Canada
Toronto,house,2,1850,"991 Saint Clair Avenue West  - Toronto , ON",Postal code not found,,2250,Canada
Toronto,apartment,3,730,"239 Pickering Street  - Toronto , ON",M4E 1S6,,4190,Canada
Toronto,apartment,1,1000,"1328 King Street West  - Toronto , ON",M6K 1G4,,2300,Canada
Toronto,apartment,1,600,"200 Redpath Avenue  - Toronto , ON",M4P 1G4,,2570,Canada
Toronto,apartment,2,599,"240 Dupont Street  - Toronto , ON",M5R 1V7,,3199,Canada
Toronto,condo,1.5,600,"330 Adelaide Street East  - Toronto , ON",M5C 2T6,,2850,Canada
